"subject_nr","language","duration","age","gender","Exemplar","CategoryCorrect","CategoryLeft","CategoryRight","Color","correctResponse","correct","count","Condition","File","mt_id","xpos_max","xpos_min","ypos_max","ypos_min","MAD","MAD_time","MD_above","MD_above_time","MD_below","MD_below_time","AD","AUC","xpos_flips","ypos_flips","xpos_reversals","ypos_reversals","RT","initiation_time","idle_time","total_dist","vel_max","vel_max_time","vel_min","vel_min_time","acc_max","acc_max_time","acc_min","acc_min_time"
16,"de",694.146000011824,24,"female","lila","lila","rot","lila","#8632eb","lila",TRUE,6,"congruent","preprocessed_train_data.csv","id1514",112,-461,0,-486,230.278286057084,398.800000010058,230.278286057084,398.800000010058,0,0,86.1679873521376,100006,1,0,1,0,599.199999990175,0,0,896.163683045285,6.41823742364659,448.900000029942,0,0,0.0830441235600883,383,-0.0960730118546386,482.800000010058
19,"de",752.040000000037,21,"female","blau","blau","blau","grün","#0F89CA","blau",TRUE,6,"congruent","preprocessed_train_data.csv","id1515",476,0,0,-486,-44.0440515860596,422,1.3994371907726,172,-44.0440515860596,422,-18.6612256973879,-21397.5,0,0,0,0,594,0,0,694.393332781024,6.03471439073779,391,0,0,0.157616436093892,344,-0.0673843483226969,469
10,"de",1023,20,"female","lila","blau","lila","blau","#0F89CA","blau",TRUE,6,"incongruent","preprocessed_train_data.csv","id1516",295,-444,0,-552,473.974177063932,170,473.974177063932,170,0,0,146.425164818251,241108,3,1,1,0,690,0,56,1358.44511590287,7.75,227,0,0,0.465560954425065,41,-0.452567674255966,268
19,"de",739.860000000102,21,"female","blau","blau","gelb","blau","#0F89CA","blau",TRUE,6,"congruent","preprocessed_train_data.csv","id1517",0,-659,1,-532,14.4815691870203,390,14.4815691870203,390,-9.68665255689482,484,0.220751494786666,2361.5,0,1,0,1,640,0,0,856.274715361695,6.78607259392353,343,0,0,0.342007129831575,343,-0.133477393149829,515
16,"de",755.049999988172,24,"female","lila","blau","lila","blau","#0F89CA","blau",TRUE,6,"incongruent","preprocessed_train_data.csv","id1518",296,-448,0,-509,494.340975870007,435,494.340975870007,435,0,0,209.912228323554,175704.5,1,0,1,0,665,0,0,1268.93685143263,8.48653568539659,498,0,0,0.162559659562457,481.099999970058,-0.137835161214971,331
10,"de",1202,20,"female","grün","rot","rot","grün","#EE224A","rot",TRUE,6,"incongruent","preprocessed_train_data.csv","id1519",343,-11,0,-415,75.3715438293118,81,75.3715438293118,81,-2.75260295601379,688,22.8785067191531,14061.5,1,0,1,0,730,0,0,589.779527421762,3.22587197514099,89,0,0,0.314845649244305,89,-0.274386946092071,97
16,"de",582.286000023829,24,"female","lila","lila","grün","lila","#8632eb","lila",TRUE,6,"congruent","preprocessed_train_data.csv","id1520",59,-484,0,-496,130.351856998332,333.200000039767,130.351856998332,333.200000039767,0,0,54.7805326641323,55704,1,0,1,0,488.100000019884,0,0,801.181901088075,6.78396278431782,366.400000029942,0,0,0.101847743888869,181.700000039767,-0.111854266340502,432.200000039767
10,"de",777,20,"female","lila","lila","gelb","lila","#8632eb","lila",TRUE,6,"congruent","preprocessed_train_data.csv","id1521",4,-381,0,-407,231.504191852566,154,231.504191852566,154,-0.699544784816202,341,95.3523837849774,77337.5,2,1,1,0,389,0,7,731.267934536524,4.03112887414927,211,0,0,0.220584318302588,227,-0.295427608266685,219
19,"de",824.840000000084,21,"female","grün","lila","grün","lila","#8632eb","lila",TRUE,6,"incongruent","preprocessed_train_data.csv","id1522",37,-541,0,-527,71.6618962562813,189,71.6618962562813,189,0,0,29.2387404641166,21387,1,0,1,0,578,0,0,829.312720231229,5.53292700566346,297,0,0,0.191923873658551,250,-0.100717251689754,313
16,"de",594.525999987964,24,"female","gelb","gelb","blau","gelb","#F9DF30","gelb",TRUE,6,"congruent","preprocessed_train_data.csv","id1523",0,-445,0,-465,17.8365407148105,162.399999980116,17.8365407148105,162.399999980116,-5.47681237105462,329.5,3.18659050394422,3907.5,0,0,0,0,401.799999960233,0,0,646.940954644411,3.56061780084767,146.699999990175,0,0,0.0868318120403175,130.599999970058,-0.0313805454590076,162.399999980116
19,"de",731.580000000075,21,"female","lila","lila","gelb","lila","#8632eb","lila",TRUE,6,"congruent","preprocessed_train_data.csv","id1524",59,-571,1,-503,108.519135979201,281,108.519135979201,281,-1.60850859113254,484,38.9631857052726,47173.5,1,1,1,1,515,0,0,871.211167306731,5.73673742208932,390,0,0,0.169764963890303,390,-0.16425186832674,406
10,"de",1136,20,"female","grün","grün","grün","rot","#22AF48","grün",TRUE,6,"congruent","preprocessed_train_data.csv","id1525",539,-467,0,-514,676.146960618353,259,676.146960618353,259,-3.3720530247817,502,256.601128985031,39259.5,3,2,2,0,616,0,34,1924.31007510799,14.1653185633081,332,0,0,0.791886085203144,332,-0.68558199221771,171
16,"de",724.424000023864,24,"female","grün","grün","gelb","grün","#22AF48","grün",TRUE,6,"congruent","preprocessed_train_data.csv","id1526",5,-467,0,-537,144.53840119119,415.800000009825,144.53840119119,415.800000009825,0,0,50.1180225637031,65926.5,3,0,3,0,609.699999989942,0,0,788.464733612989,4.50904359627232,382.899999979883,0,0,0.0598105782269356,382.899999979883,-0.0375525505327084,465.699999989942
19,"de",1094,21,"female","grün","grün","grün","gelb","#22AF48","grün",TRUE,6,"congruent","preprocessed_train_data.csv","id1527",529,-32,0,-494,80.252158138211,140,80.252158138211,140,-46.0398715138794,375,13.6448042082626,6746.5,2,0,1,0,750,0,0,812.201974971475,4.89339478276585,281,0,0,0.0852483421732269,250,-0.0888083601106429,328
10,"de",1652,20,"female","rot","rot","rot","gelb","#EE224A","rot",TRUE,6,"congruent","preprocessed_train_data.csv","id1528",646,-295,0,-482,549.405611411445,235,549.405611411445,235,-107.551260071142,446,124.18395128491,47439,3,4,2,0,1118,0,32,1852.91141965858,12.8038578370038,317,0,0,0.820270748598827,292,-0.872288418045018,332
16,"de",520.026000000071,24,"female","lila","lila","lila","blau","#8632eb","lila",TRUE,6,"congruent","preprocessed_train_data.csv","id1529",455,0,0,-419,109.641264895317,316.100000019884,109.641264895317,316.100000019884,-7.04405961851597,165.100000019884,34.7437691569458,33736,2,0,0,0,427.100000019884,0,0,678.717524775078,5.10048057090499,349.100000019884,0,0,0.0691385574018865,332.699999989942,-0.106655290940956,382.199999989942
19,"de",668.199999999953,21,"female","rot","blau","blau","rot","#0F89CA","blau",TRUE,6,"incongruent","preprocessed_train_data.csv","id1530",566,-1,0,-511,-46.0771965708237,219,36.9354576906093,125,-46.0771965708237,219,-4.15468015683195,734,1,0,1,0,376,0,0,790.237226283008,9.07181226535127,157,0,0,0.178504936671189,141,-0.296763991385481,172
10,"de",802,20,"female","grün","grün","blau","grün","#22AF48","grün",TRUE,6,"congruent","preprocessed_train_data.csv","id1531",0,-511,0,-528,262.081961683126,129,262.081961683126,129,0,0,94.305519852539,120045.5,1,1,0,0,372,0,40,929.414869011568,8.31038506929733,97,0,0,0.746899044720457,97,-0.589850670439318,153
19,"de",823.419999999925,21,"female","blau","lila","blau","lila","#8632eb","lila",TRUE,6,"incongruent","preprocessed_train_data.csv","id1532",0,-596,0,-541,-18.9906356606674,438,4.3179233297375,578,-18.9906356606674,438,-4.75692277807379,-8382,0,1,0,0,672,0,0,813.892407886825,7.36357401145817,392,0,0,0.136944705739302,392,-0.0987346511024422,407
10,"de",1118,20,"female","grün","grün","grün","gelb","#22AF48","grün",TRUE,6,"congruent","preprocessed_train_data.csv","id1533",334,-573,0,-412,701.826111932486,202,701.826111932486,202,-0.436889616890065,485,305.637739331058,110929,1,2,1,0,526,0,16,1660.52296462451,9.94428926011753,309,0,0,0.475198726581866,309,-0.568654843112906,339
16,"de",1321.90099997609,24,"female","grün","blau","grün","blau","#0F89CA","blau",TRUE,6,"incongruent","preprocessed_train_data.csv","id1534",376,-527,0,-441,555.718312828439,946.799999960233,555.718312828439,946.799999960233,-0.787820354766606,1197.5,223.755230671993,70224,2,4,2,0,1279.69999999017,0,0,2463.7127181181,8.77680178133518,682.5,0,0,0.169918626580559,649.599999970058,-0.150328719995353,749.599999970058
19,"de",711.840000000084,21,"female","lila","lila","blau","lila","#8632eb","lila",TRUE,6,"congruent","preprocessed_train_data.csv","id1535",16,-450,0,-493,56.5307970092952,328,56.5307970092952,328,-5.22401253965688,391,10.1979784578285,9502.5,2,0,2,0,703,0,0,707.277719912977,6.43600980594516,391,0,0,0.131459468580777,344,-0.135215702857438,422
10,"de",860.000000000466,20,"female","grün","grün","rot","grün","#22AF48","grün",TRUE,6,"congruent","preprocessed_train_data.csv","id1536",0,-477,0,-372,41.1956902721219,75,41.1956902721219,75,-2.30364061322759,259,10.8410057835126,15227,1,1,0,0,381,0,40,622.630778135046,14.2056326856638,92,0,0,1.32389093880106,92,-2.33491511884985,97
16,"de",984.309999988182,24,"female","gelb","grün","grün","gelb","#22AF48","grün",TRUE,6,"incongruent","preprocessed_train_data.csv","id1537",433,-2,57,-498,243.028335203121,617.399999979883,243.028335203121,617.399999979883,-110.292334716041,391.899999979883,10.3843923631734,-36668.5,3,3,1,1,786.599999970058,0,0,1361.01675261303,6.51482472362022,326.099999970058,0,0,0.149263130224564,326.099999970058,-0.146313975563339,591.800000009825
16,"de",671.761000023922,24,"female","lila","gelb","gelb","lila","#F9DF30","gelb",TRUE,6,"incongruent","preprocessed_train_data.csv","id1538",384,-221,0,-480,345.585823676928,282.599999970058,345.585823676928,282.599999970058,0,0,121.809486388135,129581,1,1,1,0,628.399999979883,0,0,1009.0501395547,7.25999773273634,332.800000009825,0,0,0.129227054705525,315.800000009825,-0.141354688476663,248.599999970058
19,"de",688.139999999898,21,"female","grün","grün","gelb","grün","#22AF48","grün",TRUE,6,"congruent","preprocessed_train_data.csv","id1539",0,-492,11,-627,-21.7722139511707,282,15.3491719673082,360,-21.7722139511707,282,-2.23289027338003,-4851,2,2,0,1,532,0,0,825.244292289848,8.59793256803311,282,0,0,0.144569953747483,266,-0.169593046743317,313
10,"de",1042,20,"female","lila","grün","lila","grün","#22AF48","grün",TRUE,6,"incongruent","preprocessed_train_data.csv","id1540",327,-630,0,-509,534.989100202755,194,534.989100202755,194,-13.1175905094649,518,127.65057400186,282650.5,2,2,1,0,632,0,53,1617.16042627394,13.4370962471642,296,0,0,2.68741924943285,296,-4.06236541572142,299
16,"de",543.245000011986,24,"female","rot","rot","rot","blau","#EE224A","rot",TRUE,6,"congruent","preprocessed_train_data.csv","id1541",386,0,0,-390,72.2770164494658,301,72.2770164494658,301,-0.732611210607294,134.400000029942,22.4992556924476,23358.5,0,0,0,0,516.600000020117,0,0,571.665114657977,4.26692457878813,318,0,0,0.0642708954120126,301,-0.0715896448817248,383.900000029942
19,"de",553.899999999907,21,"female","gelb","gelb","grün","gelb","#F9DF30","gelb",TRUE,6,"congruent","preprocessed_train_data.csv","id1542",0,-474,0,-511,28.2270344173376,250,28.2270344173376,250,-15.9528512598545,329,3.59114908745532,4223.5,0,0,0,0,422,0,0,707.48485862505,8.19457815333475,282,0,0,0.299255416565583,313,-0.376286828863123,297
10,"de",935,20,"female","lila","lila","blau","lila","#8632eb","lila",TRUE,6,"congruent","preprocessed_train_data.csv","id1543",0,-548,0,-464,66.1879352772296,89,66.1879352772296,89,-12.9160525586199,301,8.88226544372741,30213,1,1,0,0,446,0,65,784.025572515627,9.62314596541095,113,0,0,0.422737762375123,113,-0.808289909655995,122
16,"de",629.597999976249,24,"female","rot","rot","lila","rot","#EE224A","rot",TRUE,6,"congruent","preprocessed_train_data.csv","id1544",149,-522,9,-524,351.776192474186,232.800000009825,351.776192474186,232.800000009825,-5.643323727592,52.900000029942,120.180568219444,166223.5,1,1,1,1,385.200000039767,0,0,1114.75519118946,6.38212163158186,298.700000039767,0,0,0.0953653996859471,96.6000000198837,-0.12397759456691,348.700000039767
19,"de",724.659999999916,21,"female","rot","rot","grün","rot","#EE224A","rot",TRUE,6,"congruent","preprocessed_train_data.csv","id1545",15,-570,0,-637,56.3422684657727,109,56.3422684657727,109,0,0,24.0440437248844,36483,1,1,1,0,453,0,0,897.732018403475,9.46126973508313,125,0,0,0.254399232735601,94,-0.263707601710932,156
10,"de",848,20,"female","blau","blau","lila","blau","#0F89CA","blau",TRUE,6,"congruent","preprocessed_train_data.csv","id1546",113,-338,0,-476,285.809843444699,146,285.809843444699,146,0,0,84.1845755010509,112414,1,1,1,0,470,0,0,881.746700909156,7.43303437365925,170,0,0,0.440617226320056,114,-0.591198045024172,178
16,"de",729.16899998812,24,"female","grün","grün","lila","grün","#22AF48","grün",TRUE,6,"congruent","preprocessed_train_data.csv","id1547",0,-420,4,-419,48.9799624624062,349.300000009825,48.9799624624062,349.300000009825,-26.249740361589,482.700000039767,-1.22026720146633,9841.5,0,1,0,1,698.400000029942,0,0,625.618834846563,4.04687072066279,382.200000039767,0,0,0.0384055103891435,382.200000039767,-0.259736036342711,550.5
19,"de",813.179999999935,21,"female","rot","lila","rot","lila","#8632eb","lila",TRUE,6,"incongruent","preprocessed_train_data.csv","id1548",18,-540,0,-516,121.060774618639,125,121.060774618639,125,0,0,55.02059575049,58963.5,1,0,1,0,563,0,0,816.693510122319,5.16372564143371,141,0,0,0.0852265244684991,110,-0.107411554628495,172
10,"de",1577,20,"female","grün","blau","grün","blau","#0F89CA","blau",TRUE,6,"incongruent","preprocessed_train_data.csv","id1549",274,-571,0,-543,470.474754994243,826,470.474754994243,826,-14.7697341072585,203,183.539794253704,116530,2,3,2,0,1117,0,116,2441.36697165542,14.718186029535,866,0,0,1.3000883774678,866,-0.671230725900974,170
19,"de",661.800000000047,21,"female","rot","rot","rot","gelb","#EE224A","rot",TRUE,6,"congruent","preprocessed_train_data.csv","id1550",547,-1,0,-491,75.0390231942248,204,75.0390231942248,204,-20.0695409496746,297,12.2023009903849,22006,2,0,2,0,454,0,0,778.740334459888,10.0984047144971,204,0,0,0.390701647835564,204,-0.199185471973925,250
16,"de",665.19799997611,24,"female","lila","lila","lila","grün","#8632eb","lila",TRUE,6,"congruent","preprocessed_train_data.csv","id1551",500,0,0,-522,16.0148184722668,57.8999999798834,16.0148184722668,57.8999999798834,-2.58981860574324,174.899999979883,3.85106395594045,5046.5,0,0,0,0,273.899999979883,0,0,725.597527212761,6.40503505295017,90.8000000098255,0,0,0.10018064199056,57.8999999798834,-0.0959158323704994,124.899999979883
10,"de",1668,20,"female","rot","grün","grün","rot","#22AF48","grün",TRUE,6,"incongruent","preprocessed_train_data.csv","id1552",475,-393,0,-486,553.599042694073,349,553.599042694073,349,-5.60316028323504,981,208.352750549125,114927.5,2,3,1,0,1208,0,212,1542.9019304092,10,820,0,0,0.691176509834693,820,-0.413653642376982,908
16,"de",657.169999988051,24,"female","grün","rot","rot","grün","#EE224A","rot",TRUE,6,"incongruent","preprocessed_train_data.csv","id1553",499,-1,1,-439,65.1648903451881,475,65.1648903451881,475,-0.0902769203581456,22.1999999901745,29.9497608371642,22107,1,1,1,1,608.099999970058,0,0,685.174584579502,4.88240396248022,358.199999990175,0,0,0.268770102572223,290.599999970058,-0.0846636742835917,408.299999960233
19,"de",729.679999999935,21,"female","blau","gelb","blau","gelb","#F9DF30","gelb",TRUE,6,"incongruent","preprocessed_train_data.csv","id1554",0,-576,0,-555,56.7313206332244,250,56.7313206332244,250,0,0,31.8459236530915,22310,0,0,0,0,484,0,0,816.384500602619,5.4560873241627,141,0,0,0.0991872412164954,16,-0.164217726724131,422
10,"de",958,20,"female","gelb","gelb","gelb","rot","#F9DF30","gelb",TRUE,6,"congruent","preprocessed_train_data.csv","id1555",586,-176,0,-354,351.940124976196,219,351.940124976196,219,0,0,122.415316098535,117805,2,1,2,0,575,0,64,1141.4793409587,9.63230242465424,259,0,0,0.859932872682636,259,-0.602430555555556,316
16,"de",552.951000011992,24,"female","blau","rot","rot","blau","#EE224A","rot",TRUE,6,"incongruent","preprocessed_train_data.csv","id1556",517,0,0,-524,19.61378847937,95.5,19.61378847937,95.5,0,0,7.77568932665314,8950,0,0,0,0,216.100000020117,0,0,737.909135407572,6.59148300976282,95.5,0,0,0.105054688979848,45.5,-0.0958266664164649,128.400000029942
19,"de",751.679999999935,21,"female","blau","blau","grün","blau","#0F89CA","blau",TRUE,6,"congruent","preprocessed_train_data.csv","id1557",21,-482,4,-539,50.1244525232437,375,50.1244525232437,375,-10.2367618799539,531,12.2813944101782,15456,1,1,1,1,688,0,0,773.956789544029,3.74818474583216,438,0,0,0.057737894910671,313,-0.0598497455389543,453
10,"de",768,20,"female","gelb","gelb","rot","gelb","#F9DF30","gelb",TRUE,6,"congruent","preprocessed_train_data.csv","id1558",20,-335,0,-391,162.991993673744,105,162.991993673744,105,0,0,52.1422071643735,56243,2,1,1,0,324,0,32,637.80156836904,6.49639323009314,97,0,0,0.336063334645148,97,-0.326324970080904,121
16,"de",574.084000011906,24,"female","gelb","gelb","lila","gelb","#F9DF30","gelb",TRUE,6,"congruent","preprocessed_train_data.csv","id1559",42,-588,0,-476,134.056234366786,168,134.056234366786,168,-1.81357136498413,300,48.3590991525686,58940.5,1,0,1,0,326.100000020117,0,0,858.548723826296,6.80267528203724,218.100000020117,0,0,0.0749228818652924,168,-0.123821783447443,250.900000029942
10,"de",801.000000000466,20,"female","lila","gelb","gelb","lila","#F9DF30","gelb",TRUE,6,"incongruent","preprocessed_train_data.csv","id1560",426,0,0,-371,181.328021118215,154,181.328021118215,154,-4.15999579850052,429,56.4488914015133,49573.5,0,2,0,0,454,0,0,694.318139096662,7.48018215018859,210,0,0,0.683077214139244,210,-0.550875083053037,218
19,"de",874.520000000019,21,"female","blau","blau","blau","gelb","#0F89CA","blau",TRUE,6,"congruent","preprocessed_train_data.csv","id1561",619,0,1,-519,-70.9615147578141,297,14.5336374540152,219,-70.9615147578141,297,-26.8582906223445,-19061.5,1,1,0,1,625,0,0,852.995661061274,7.99633705205077,266,0,0,0.140963993465767,204,-0.253796530034082,282
19,"de",666.760000000009,21,"female","grün","grün","grün","rot","#22AF48","grün",TRUE,6,"congruent","preprocessed_train_data.csv","id1562",747,-4,4,-612,64.5767685596737,375,64.5767685596737,375,-5.62914824794962,172,16.0866338574592,41529.5,1,1,1,1,547,0,0,1003.21745575432,12.9851176833327,422,0,0,0.221593726009836,391,-0.477690094748868,438
10,"de",801.000000000466,20,"female","blau","blau","grün","blau","#0F89CA","blau",TRUE,6,"congruent","preprocessed_train_data.csv","id1563",56,-404,0,-444,266.047426203846,153,266.047426203846,153,-0.995350013555304,372,94.4419487413668,99665,2,1,1,0,381,0,33,836.115815261237,8.85473037421242,177,0,0,0.775753482707535,177,-0.792782683616525,185
16,"de",1096.59800002375,24,"female","lila","lila","gelb","lila","#8632eb","lila",TRUE,6,"congruent","preprocessed_train_data.csv","id1564",44,-593,0,-461,304.588190846518,774.199999990175,304.588190846518,774.199999990175,0,0,127.628334033209,85295,3,0,1,0,945,0,0,1615.10325688457,6.75615675472632,449.199999990175,0,0,0.135774190675754,566.100000020117,-0.149945347936171,500
10,"de",844,20,"female","lila","lila","rot","lila","#8632eb","lila",TRUE,6,"congruent","preprocessed_train_data.csv","id1565",116,-513,0,-381,298.172210911976,251,298.172210911976,251,0,0,127.386498836557,127519,2,1,1,0,455,0,18,973.234461978584,12.811127975319,267,0,0,0.82957293221309,267,-0.625,308
16,"de",1012.89199997624,24,"female","grün","grün","rot","grün","#22AF48","grün",TRUE,6,"congruent","preprocessed_train_data.csv","id1566",303,-388,0,-501,491.827220748603,351.200000039767,491.827220748603,351.200000039767,0,0,196.381586351312,162311,3,0,1,0,694,0,0,1282.05293415821,7.81236141491311,445.600000019884,0,0,0.124672628432459,428.700000039767,-0.154743787774804,495.600000019884
19,"de",1106.06000000006,21,"female","lila","rot","rot","lila","#EE224A","rot",TRUE,6,"incongruent","preprocessed_train_data.csv","id1567",867,-460,0,-531,681.985717037125,313,681.985717037125,313,-232.086288061393,500,185.406770729292,135899.5,2,2,1,0,719,0,0,2318.77397692671,19.8149643577777,422,0,0,0.340481541352104,391,-0.644612846457974,469
16,"de",802.340000000084,24,"female","blau","gelb","blau","gelb","#F9DF30","gelb",TRUE,6,"incongruent","preprocessed_train_data.csv","id1568",344,-604,0,-484,548.637490530104,223.200000039767,548.637490530104,223.200000039767,0,0,272.921602854745,213043,2,0,2,0,406.800000009825,0,0,1513.58527709458,8.85697907308634,312.700000039767,0,0,0.170956097813348,2.40000002994202,-0.201364365433884,355.700000039767
19,"de",901.879999999888,21,"female","blau","blau","rot","blau","#0F89CA","blau",TRUE,6,"congruent","preprocessed_train_data.csv","id1569",34,-572,0,-572,78.5574918089169,156,78.5574918089169,156,-55.2186464742039,406,-1.23905405575497,15079,3,1,1,0,687,0,0,904.811552781985,5.16372564143371,187,0,0,0.133686247147012,140,-0.0886652085455555,234
10,"de",1027,20,"female","lila","rot","rot","lila","#EE224A","rot",TRUE,6,"incongruent","preprocessed_train_data.csv","id1570",399,0,0,-422,-114.691770616688,308,105.893788212635,97,-114.691770616688,308,-18.9877027653732,13489,2,1,0,0,479,0,0,805.827250559097,7.17852700768062,32,0,0,0.598800670107846,32,-0.614335090393283,40
16,"de",532.684999988182,24,"female","blau","blau","blau","lila","#0F89CA","blau",TRUE,6,"congruent","preprocessed_train_data.csv","id1571",479,-10,0,-424,20.9660545372263,216.099999970058,20.9660545372263,216.099999970058,-11.3990806505707,349,2.61582924108918,-1750,1,0,1,0,453,0,0,660.024699574004,4.54923089434948,332,0,0,0.0467586826031568,132.799999960233,-0.0780351292438022,382.899999980116
19,"de",619.159999999916,21,"female","blau","blau","lila","blau","#0F89CA","blau",TRUE,6,"congruent","preprocessed_train_data.csv","id1572",0,-406,0,-504,24.8119648255146,47,24.8119648255146,47,-1.10323470453463,203,10.3978068231305,10768.5,0,0,0,0,219,0,0,652.379298155761,8.59974159818512,32,0,0,0.317863649935467,32,-0.149686780889913,47
10,"de",949,20,"female","blau","blau","blau","grün","#0F89CA","blau",TRUE,6,"congruent","preprocessed_train_data.csv","id1573",388,-166,0,-379,289.193218441704,146,289.193218441704,146,-7.23651386556816,372,84.2576878369938,79881.5,1,0,1,0,527,0,32,884.101584115426,10.3844467687921,203,0,0,0.881102455367343,203,-1.12634953839888,210
10,"de",741,20,"female","lila","lila","lila","grün","#8632eb","lila",TRUE,6,"congruent","preprocessed_train_data.csv","id1574",351,0,0,-411,82.1376257381194,122,82.1376257381194,122,-3.34145497326315,292,27.7504682322188,26273,0,0,0,0,365,0,17,579.620897641539,5.76763599752966,106,0,0,2.29809703885628,155,-0.441576307230367,89
16,"de",800.73399997619,24,"female","rot","rot","gelb","rot","#EE224A","rot",TRUE,6,"congruent","preprocessed_train_data.csv","id1575",251,-525,0,-482,435.238734108517,320.800000009825,435.238734108517,320.800000009825,0,0,178.207270651594,170781.5,1,0,1,0,541.099999970058,0,0,1236.16363614418,7.8580477252444,404.699999989942,0,0,0.119299455228057,371.699999989942,-0.127225449318809,454.699999989942
19,"de",880.459999999963,21,"female","rot","gelb","rot","gelb","#F9DF30","gelb",TRUE,6,"incongruent","preprocessed_train_data.csv","id1576",350,-772,0,-535,639.184848112263,172,639.184848112263,172,-4.6921490688734,438,266.661480291599,259638.5,2,4,1,0,563,0,0,1778.05105771618,10.4700631431822,328,0,0,0.311794905408991,281,-0.34193107912062,297
16,"de",534.099000012036,24,"female","rot","rot","rot","gelb","#EE224A","rot",TRUE,6,"congruent","preprocessed_train_data.csv","id1577",512,0,0,-474,75.8350489723827,299,75.8350489723827,299,-3.69773258143232,416,24.3190412564898,29805,0,0,0,0,453.199999989942,0,0,727.881142211731,5.74452303603317,316.100000019884,0,0,0.104100243567301,283.100000019884,-0.0966038826192113,383
19,"de",584,21,"female","rot","rot","gelb","rot","#EE224A","rot",TRUE,6,"congruent","preprocessed_train_data.csv","id1578",0,-424,0,-541,15.3923355992378,344,15.3923355992378,344,-1.74436771110455,266,6.12534316474124,5848.5,0,0,0,0,469,0,0,689.598056909832,5.45568001668394,360,0,0,0.0982580377433255,297,-0.0779895678573832,438
10,"de",857,20,"female","rot","rot","rot","grün","#EE224A","rot",TRUE,6,"congruent","preprocessed_train_data.csv","id1579",434,-27,0,-437,179.653859577338,122,179.653859577338,122,0,0,65.8939361273303,76331,1,1,1,0,439,0,41,755.222547071308,6.04509800388242,130,0,0,0.469642031161561,49,-0.436336153294849,170
16,"de",560.337999988114,24,"female","grün","grün","grün","lila","#22AF48","grün",TRUE,6,"congruent","preprocessed_train_data.csv","id1580",429,-3,0,-549,138.030626038741,283.100000019884,138.030626038741,283.100000019884,0,0,41.2679911070017,59441,2,0,2,0,415.100000019884,0,0,768.501733669345,5.72894441677483,334.700000039767,0,0,0.0767518036111792,267.5,-0.127610006292315,367.200000039767
10,"de",909,20,"female","grün","lila","grün","lila","#8632eb","lila",TRUE,6,"incongruent","preprocessed_train_data.csv","id1581",45,-535,0,-503,313.685878271362,308,313.685878271362,308,-1.28178485285766,486,163.20094651852,146570.5,4,1,3,0,527,0,16,1036.72262365943,8.26608280868272,332,0,0,0.731491477400528,332,-0.525855702189727,372
19,"de",1142.23999999999,21,"female","gelb","gelb","gelb","blau","#F9DF30","gelb",TRUE,6,"congruent","preprocessed_train_data.csv","id1582",528,-7,0,-673,42.1918462682105,328,42.1918462682105,328,0,0,21.7413929901257,28493.5,1,0,1,0,484,0,0,874.605574091859,5.38681517947087,297,0,0,0.159454075688854,203,-0.121318118928863,390
16,"de",529.271000023931,24,"female","lila","lila","lila","rot","#8632eb","lila",TRUE,7,"congruent","preprocessed_train_data.csv","id1583",498,0,0,-459,-15.57888437531,245.300000009825,2.25023408093758,145.300000009825,-15.57888437531,245.300000009825,-4.06341482332038,-3497,0,0,0,0,373.5,0,0,681.169406993174,4.00061552195729,195.300000009825,0,0,0.0796408614775832,78.3000000098255,-0.0879498156935729,228.300000009825
19,"de",599.139999999898,21,"female","grün","grün","grün","lila","#22AF48","grün",TRUE,7,"congruent","preprocessed_train_data.csv","id1584",823,0,0,-716,-60.901568993104,203,8.99310112148117,375,-60.901568993104,203,-8.7672443133241,-22896.5,1,1,0,0,422,0,0,1143.9918061685,13.5392433729183,141,0,0,0.279634845933454,141,-0.239307309052943,172
10,"de",1119.00000000047,20,"female","grün","lila","grün","lila","#8632eb","lila",TRUE,7,"incongruent","preprocessed_train_data.csv","id1585",254,-516,0,-389,426.773098055863,251,426.773098055863,251,0,0,239.726414998616,154508.5,3,3,3,0,729,0,16,1445.03156117648,15.2581945196671,591,0,0,1.29769902736054,591,-0.869774314958391,599
16,"de",475.692000000039,24,"female","gelb","gelb","gelb","lila","#F9DF30","gelb",TRUE,7,"congruent","preprocessed_train_data.csv","id1586",579,-19,0,-543,96.5025557446424,281.899999979883,96.5025557446424,281.899999979883,-7.3773395791314,366,25.6870876283318,33150,2,0,2,0,407.800000009825,0,0,859.856918432986,8.54331792982094,315.800000009825,0,0,0.111836989896148,298.800000009825,-0.194626981915905,366
19,"de",877.659999999916,21,"female","gelb","gelb","gelb","lila","#F9DF30","gelb",TRUE,7,"congruent","preprocessed_train_data.csv","id1587",683,-244,7,-575,504.374709402446,610,504.374709402446,610,-15.5385384878487,250,168.144488980273,176746.5,2,1,2,1,766,0,0,1709.99021227496,9.59695589757502,688,0,0,0.254615666222317,485,-0.226854751980232,500
10,"de",1260.00000000047,20,"female","gelb","blau","gelb","blau","#0F89CA","blau",TRUE,7,"incongruent","preprocessed_train_data.csv","id1588",483,-573,0,-418,554.422497793659,340,554.422497793659,340,-62.9456233108871,681,239.473403569183,141291.5,4,6,3,0,810,0,114,2006.08072066956,21.2735163995048,527,0,0,1.13553171330778,527,-1.26145896304099,559
