,subject_nr,Condition,xpos_max,xpos_min,ypos_max,ypos_min,MAD,MAD_time,MD_above,MD_above_time,MD_below,MD_below_time,AD,AUC,xpos_flips,ypos_flips,xpos_reversals,ypos_reversals,RT,initiation_time,idle_time,total_dist,vel_max,vel_max_time,vel_min,vel_min_time,acc_max,acc_max_time,acc_min,acc_min_time
36,18,1,312,0,0,-290,6.09081390768933,78.0,6.09081390768933,78.0,-4.78328783329736,141.0,-0.190092969448478,186.5,1,0,0,0,172.0,0.0,0.0,428.38150502515,7.95691523141977,31.0,0,0,0.269683969415873,16.0,-0.264085502477794,47.0
37,18,0,355,0,0,-309,-20.8203971948551,47.0,0.0,0.0,-20.8203971948551,47.0,-7.59268731443249,-5861.0,0,0,0,0,187.0,0.0,0.0,473.99855700705,8.26750037798608,31.0,0,0,0.26281252362413,31.0,-0.201343115788026,47.0
38,18,1,0,-311,0,-267,-8.21683406923265,109.0,2.32501272802218,15.0,-8.21683406923265,109.0,-3.52126796514028,-501.0,0,0,0,0,203.0,0.0,0.0,412.129100038988,5.14371245092275,0.0,0,0,0.0211756565136247,94.0,-0.0882982492485061,109.0
39,18,1,0,-343,0,-368,3.81263908897944,94.0,3.81263908897944,94.0,-2.02161311443801,47.0,1.89787130876075,984.0,0,0,0,0,203.0,0.0,0.0,504.489751340704,7.5384431416573,47.0,0,0,0.189198283343916,47.0,-0.220563113791,63.0
40,18,1,313,0,0,-311,-16.7438399564047,31.0,1.82441677922386,78.0,-16.7438399564047,31.0,-3.41539886495694,-3157.0,0,0,0,0,172.0,0.0,0.0,444.631663088831,8.93116033894812,31.0,0,0,0.44764305479297,31.0,-0.210661551822812,47.0
41,18,0,305,0,0,-260,14.8210807904709,63.0,14.8210807904709,63.0,0.0,0.0,6.04930757291573,3486.5,0,0,0,0,157.0,0.0,0.0,402.228102255168,5.39187032716849,0.0,0,0,0.0,0.0,-0.0735611006176483,32.0
42,18,1,336,0,0,-354,-21.3877460176312,141.0,4.71024926746675,47.0,-21.3877460176312,141.0,-8.49240105084884,-455.0,1,0,0,0,234.0,0.0,0.0,498.639569198447,11.12874156807,16.0,0,0,0.435377194795832,16.0,-0.396183187389516,31.0
43,18,0,111,-436,0,-371,292.583768006171,234.0,292.583768006171,234.0,0.0,0.0,101.680781352363,78906.0,1,3,1,0,484.0,31.0,31.0,880.954707872319,6.66399946645323,125.0,0,0,0.26241338131492,125.0,-0.247196071257124,140.0
44,18,1,0,-426,0,-370,9.04168683306839,32.0,9.04168683306839,32.0,-4.038466137073,79.0,0.590312527075451,1347.0,1,1,0,0,219.0,0.0,0.0,566.399238840402,8.12608753627737,32.0,0,0,0.0852646573324212,32.0,-0.167224904679539,79.0
45,18,1,0,-402,0,-357,3.68278571302882,47.0,3.68278571302882,47.0,-2.59468993417939,94.0,0.353212629749581,730.0,0,0,0,0,156.0,0.0,0.0,538.256337289401,5.71490649529806,47.0,0,0,0.01859839324184,47.0,-0.232974434827724,94.0
46,18,0,389,0,0,-324,-21.4692971705984,31.0,0.383203942505843,203.0,-21.4692971705984,31.0,-7.50514493899048,-6846.0,0,0,0,0,219.0,0.0,0.0,509.74250333958,8.87568463712956,16.0,0,0,0.435733835041474,16.0,-0.258457109966057,31.0
47,18,1,325,0,0,-341,12.2508592921674,94.0,12.2508592921674,94.0,-7.72922867488847,31.0,2.33048277141527,574.0,0,0,0,0,172.0,0.0,0.0,473.571667491403,9.89988951958556,15.0,0,0,0.587098325897452,15.0,-0.261501361670205,47.0
48,18,1,0,-332,0,-338,35.5312187433885,63.0,35.5312187433885,63.0,-2.79032144343349,219.0,10.1178174200295,10191.5,0,0,0,0,250.0,0.0,0.0,482.677707034345,4.75201353670854,63.0,0,0,0.216981308843594,16.0,-0.10286334908827,77.0
49,18,0,375,0,0,-340,-18.827044526958,46.0,1.93604445292955,93.0,-18.827044526958,46.0,-3.68793890505208,-4597.0,0,0,0,0,218.0,0.0,0.0,510.06385488981,8.45507429003436,46.0,0,0,0.148029050129665,15.0,-0.266024698891703,62.0
50,18,1,0,-343,0,-368,14.0311618466175,62.0,14.0311618466175,62.0,0.0,0.0,4.33144972530592,3544.0,1,1,0,0,234.0,0.0,62.0,508.364782535552,7.70805179666042,15.0,0,0,0.334488465816379,15.0,-0.171259678581921,31.0
51,18,1,335,0,0,-339,-16.420534775012,32.0,0.753254789704749,172.0,-16.420534775012,32.0,-4.32803276662105,-4260.0,0,0,0,0,235.0,0.0,0.0,479.488626924146,4.6875,0.0,0,0,0.0137217239165618,63.0,-0.153032453386736,94.0
52,18,0,333,0,0,-331,-24.4755073339226,46.0,0.0,0.0,-24.4755073339226,46.0,-11.4117152032643,-7852.0,1,1,0,0,437.0,0.0,0.0,493.127841262525,6.46746666013826,46.0,0,0,0.116831915829895,46.0,-0.207154193514432,62.0
53,18,0,265,0,0,-337,37.4003971933327,172.0,37.4003971933327,172.0,-0.786075455541545,31.0,12.6342256204218,10047.5,0,0,0,0,297.0,0.0,0.0,439.611442903881,6.58246829759847,141.0,0,0,0.260671601556352,141.0,-0.277995727626408,156.0
54,18,0,0,-341,0,-298,-11.8424306031794,109.0,2.12867855705109,62.0,-11.8424306031794,109.0,-3.29588188410633,-2319.0,0,0,0,0,203.0,0.0,0.0,454.229991134435,8.08765455802855,62.0,0,0,0.200484485123918,62.0,-0.313405742718485,78.0
55,18,1,358,0,0,-294,-12.714145057222,31.0,0.272445965511906,62.0,-12.714145057222,31.0,-5.0108689343169,-2148.0,1,0,0,0,297.0,0.0,16.0,469.556616396306,6.81364669248414,62.0,0,0,0.228354207193797,15.0,-0.257270182245726,78.0
56,18,0,0,-370,34,-348,-63.0309498357705,125.0,0.0,0.0,-63.0309498357705,125.0,-26.2823758580307,-19206.5,0,1,0,1,328.0,0.0,0.0,565.637015459599,4.05624518489699,171.0,0,0,0.0876698854699165,140.0,-0.0988298785634244,265.0
57,16,0,387,-18,0,-479,84.1685212687889,381.100000023798,84.1685212687889,381.100000023798,-21.7164560770102,214.100000023798,23.3998868187866,19173.5,3,0,1,0,618.300000011899,0.0,0.0,839.279355434851,5.08293170383267,166.100000023798,0,0,0.0772367283428018,298.0,-0.126297815431536,199.0
58,12,0,507,0,0,-436,-42.4935946664071,766.100000008999,0.0,0.0,-42.4935946664071,766.100000008999,-19.2132424861553,-18163.5,0,0,0,0,894.100000008999,0.0,0.0,678.245882565082,4.95306692588727,699.100000008999,0,0,0.0912437216193709,682.100000008999,-0.0584690294507778,749.100000008999
59,10,0,52,-459,0,-408,301.074259986961,357.0,301.074259986961,357.0,0.0,0.0,158.740689339774,86413.0,5,1,2,0,584.0,0.0,62.0,918.428856425563,9.29559913428425,406.0,0,0,0.34375,430.0,-0.484375,438.0
60,1,1,703,0,0,-590,-32.0942220002219,468.0,20.4273787768575,358.0,-32.0942220002219,468.0,-3.75860960081053,-9340.0,3,0,0,0,733.0,0.0,0.0,945.494343037497,9.39019601765586,452.0,0,0,0.202117602271183,358.0,-0.368521237675778,468.0
61,14,1,510,-1,7,-450,-54.5176228959562,485.0,2.91113520318212,251.0,-54.5176228959562,485.0,-16.0255787529719,-22517.0,1,1,1,1,720.0,0.0,0.0,709.360823757682,3.53829496367954,454.0,0,0,0.0536221012422836,454.0,-0.0857370180668382,485.0
62,5,1,0,-464,0,-422,-30.3707282208169,103.899999999907,0.0409507688646735,372.399999999907,-30.3707282208169,103.899999999907,-13.6065754681114,-11577.5,1,1,0,0,384.099999999904,0.0,0.0,651.671915057336,7.03093550815686,20.3999999999069,0,0,0.853497101353042,3.89999999990687,-0.0745104851808359,72.5
63,19,1,576,-14,1,-534,-47.4072073613023,625.0,28.2182120516678,516.0,-47.4072073613023,625.0,-2.19358855436841,-7763.0,2,1,2,1,907.0,0.0,0.0,834.492369630059,9.50532014774416,563.0,0,0,0.304650734970843,563.0,-0.226866830186823,578.0
64,15,0,548,-3,2,-571,151.573196313777,312.0,151.573196313777,312.0,-6.82697260443933,672.0,23.98554091581,45910.0,2,1,2,1,969.0,0.0,0.0,899.560027112743,3.28362942827327,360.0,0,0,0.0664140969282042,250.0,-0.0956177096255542,391.0
65,17,0,389,-448,0,-416,599.115679648556,841.0,599.115679648556,841.0,-2.1377427257769,1261.0,224.81204615465,-4020.0,3,5,2,0,1389.0,0.0,200.0,2310.3261330609,14.1255530865166,1133.0,0,0,0.889439455013959,1133.0,-0.828301423422586,80.0
66,16,0,361,-545,0,-470,537.162819071811,242.899999976202,537.162819071811,242.899999976202,-1.51458293959408,468.199999988101,250.12268209127,168145.5,1,2,1,0,520.399999976202,0.0,0.0,1458.04357679504,9.01920288946011,367.899999976202,0,0,0.117612703726574,350.899999976202,-0.147161246482729,401.899999976202
67,12,1,451,0,0,-432,-7.22955443152477,123.799999996991,4.12476904000173,72.8999999910011,-7.22955443152477,123.799999996991,-2.10519074114582,-877.0,0,0,0,0,250.699999987992,0.0,0.0,626.594822492869,8.21403620962466,56.7999999969907,0,0,0.270449197468249,5.19999998799176,-0.157025853401235,89.7999999969907
68,10,1,65,-354,0,-405,167.844581663223,90.0,167.844581663223,90.0,0.0,0.0,54.7482568378131,60320.0,2,1,1,0,292.0,0.0,16.0,688.742310735104,8.49724219967867,106.0,0,0,0.399944415042095,130.0,-0.584279843112906,122.0
69,19,0,582,-61,0,-660,263.965225884168,281.0,263.965225884168,281.0,-32.6334195510972,109.0,75.1231078875814,111577.0,2,0,2,0,515.0,0.0,0.0,1181.54683127428,8.56614885756721,359.0,0,0,0.281706616404752,328.0,-0.170209090381179,203.0
70,17,1,454,0,0,-443,49.8930823085429,112.0,49.8930823085429,112.0,-4.54940438422669,409.0,16.158182315306,19941.5,1,1,0,0,473.0,0.0,8.0,682.87566269914,10.1957405322027,64.0,0,0,0.596083399459943,64.0,-0.520201004508126,88.0
71,1,0,724,-679,0,-551,852.712948394552,1001.0,852.712948394552,1001.0,-35.8311035064688,1328.0,308.901029937235,307834.0,4,4,1,0,1438.0,0.0,0.0,2603.44261725057,14.8121571690284,1204.0,0,0,0.333638884977644,906.0,-0.717127842914035,970.0
72,5,0,0,-360,0,-382,50.6683319191364,208.5,50.6683319191364,208.5,-2.26708207940188,8.0,17.1298689801215,12751.0,0,0,0,0,577.399999999994,0.0,0.0,544.200264983788,2.50072324710662,172.5,0,0,0.0399331763832298,8.0,-0.0344263568139104,287.399999999994
73,15,1,8,-708,2,-523,-144.383806167009,906.0,75.3772673553786,781.0,-144.383806167009,906.0,-24.6124953179042,13433.0,4,1,1,1,1656.0,0.0,0.0,1071.29902729064,8.41432001114766,812.0,0,0,0.134036875090266,797.0,-0.211271399549584,859.0
74,4,0,369,-245,0,-479,380.284080763174,554.5,380.284080763174,554.5,-0.755982460857909,1066.20000000301,148.860411075622,134117.5,2,1,1,0,1156.399999991,0.0,14.6999999879918,1061.05910198646,4.11963291450836,637.899999991001,0,0,0.110489335849991,606.59999999401,-0.446712014026758,268.200000003009
75,16,1,202,-493,0,-466,265.647437020823,179.300000011994,265.647437020823,179.300000011994,-5.38485490584409,312.400000035996,80.4495608619715,79997.0,1,0,1,0,417.0,0.0,0.0,1031.95533966502,8.2161494623306,229.400000035996,0,0,0.141658539980937,212.5,-0.174541813981709,279.600000023987
76,14,1,476,0,101,-457,-97.0987334107661,423.0,0.02885549284122,765.0,-97.0987334107661,423.0,-52.2521183444593,-39286.5,1,2,0,1,844.0,0.0,0.0,825.19880284241,4.03984065279808,657.0,0,0,0.0522521545168124,547.0,-0.12035143796381,563.0
